timestamp,x,y,z,vx,vy,vz,ax,ay,az,phi,theta,psi
1542356769.222895842,90.5699,-122.753,10.8269,0.07764,-0.229528,0.151967,0.162103,2.2303,-0.302966,2.54727,2.58057,-263.943
1542356769.270952186,90.6729,-122.787,10.8247,0.44816,-0.274469,0.0207079,0.0707027,3.22861,-1.21623,2.55431,2.11717,-263.925
1542356769.313695087,90.7836,-122.835,10.8717,0.796524,-0.351478,0.0723328,0.319585,4.05833,-1.57332,2.57832,1.88343,-263.895
1542356769.361788085,90.923,-122.895,10.9229,1.11234,-0.398414,0.109159,0.0446846,3.90568,-1.55336,2.61887,1.89313,-263.88
1542356769.409887503,90.5638,-122.66,10.658,1.01421,-0.334365,-0.0460669,-0.314221,3.05717,-1.18894,-0.00715685,2.70508,-264.018
1542356769.452682412,90.6809,-122.61,10.6288,1.75071,0.441081,-0.373774,-0.554004,2.62013,-1.43387,0.0111649,3.11233,-264.012
1542356769.500724195,90.5493,-122.623,10.5904,1.6981,0.56556,-0.476911,-0.343481,2.6284,-1.60252,0.691747,2.51676,-263.989
1542356769.543461191,90.5974,-122.623,10.6606,1.41612,0.412899,0.382218,-0.604264,3.13246,-1.97992,0.689278,3.14228,-263.996
1542356769.591562983,90.4021,-122.657,10.6301,1.32328,0.580675,0.145462,-0.497588,3.47782,-2.55516,1.8971,2.48686,-264.215
1542356769.634339532,90.4669,-122.652,10.6015,1.42293,0.443066,-0.222834,0.203586,2.31908,-0.777066,1.85148,3.81265,-264.188
1542356769.682413803,90.412,-122.619,10.5014,0.595498,0.413742,-0.630697,1.1743,-1.83837,4.83009,1.7247,5.26966,-264.164
1542356769.730471358,90.3823,-122.691,10.5842,0.362356,-0.30061,0.455054,1.45028,-3.98662,5.36395,1.71526,5.93955,-264.214
1542356769.773383500,90.0801,-122.788,10.9004,0.549695,-0.599679,0.60102,1.40208,-3.60832,0.711668,4.88437,2.221,-263.979
1542356769.821372892,90.0746,-122.802,10.9391,0.185308,-0.579006,0.701483,0.760292,-2.26736,-1.59723,4.89484,1.81972,-264.024
1542356769.864121164,90.0417,-122.818,10.9723,-0.107823,-0.44255,0.676923,0.777205,0.468446,-0.764898,4.86897,1.41282,-263.969
1542356769.912181084,90.0043,-122.84,10.9927,-0.335127,-0.289687,0.532499,0.624483,2.21286,-1.58097,4.98881,1.48268,-263.922
1542356769.960300921,89.9396,-122.85,11.0008,-0.56031,-0.330741,0.32575,1.1119,-1.89219,-2.75453,5.10032,2.70431,-263.869
1542356770.003081344,89.9524,-122.777,11.1187,-0.344197,-0.082236,0.961372,1.88078,-4.42741,0.8625,5.23625,3.79221,-263.881
1542356770.051123219,89.9516,-122.75,11.1667,-0.157979,-0.148431,1.1203,1.95562,-4.95679,3.63495,5.33554,4.38964,-263.893
1542356770.093983371,89.981,-122.668,11.1646,0.0871052,0.0530581,0.982835,1.09575,-3.14886,2.12442,5.41801,4.19764,-263.936
1542356770.141947655,89.9936,-122.637,11.2153,0.174487,0.158512,0.936533,0.507497,-0.979078,-0.765594,5.39412,3.73658,-263.986
1542356770.190110102,90.0027,-122.63,11.2603,0.185879,0.200451,0.859051,0.205194,0.800773,-1.66218,5.40098,3.46877,-263.979
1542356770.232863496,90.0096,-122.625,11.2874,0.172928,0.222652,0.785773,0.332561,0.850563,-1.02991,5.37263,3.52346,-263.947
1542356770.280954847,90.0076,-122.617,11.3016,0.0667155,0.242681,0.708946,0.868612,0.142765,0.0962629,5.26236,3.72223,-263.904
1542356770.323704579,89.995,-122.601,11.3129,-0.0211376,0.246974,0.682441,1.17587,0.0891099,0.662683,5.17533,3.80665,-263.877
1542356770.371752695,89.9771,-122.582,11.3259,-0.09405,0.265107,0.655798,1.10477,0.742613,0.599842,5.08206,3.75887,-263.886
1542356770.419860843,89.958,-122.559,11.3324,-0.156733,0.322934,0.597983,0.77363,1.78328,-0.144217,4.98638,3.61697,-263.921
1542356770.462658660,89.9488,-122.542,11.3371,-0.18266,0.403938,0.52757,0.666302,2.50021,-0.639767,4.97283,3.53247,-263.92
1542356770.510715401,89.9154,-122.639,10.8814,0.0346262,0.551571,0.279634,0.975717,2.94775,-0.81168,7.39108,3.37723,-263.627
1542356770.553462383,89.9213,-122.59,10.8808,0.0860606,0.918828,-0.0416941,0.914105,2.48685,-0.72796,7.40025,3.47927,-263.604
1542356770.601573626,89.862,-122.622,10.8914,0.117055,0.988871,-0.0759137,0.941829,1.99391,-0.709122,7.43149,3.5802,-263.679
1542356770.649655760,89.865,-122.57,10.8806,0.125283,1.06572,-0.14193,0.929422,0.998076,-0.0375019,7.44265,3.78928,-263.656
1542356770.692456443,89.8154,-122.621,10.8925,0.168122,0.985933,-0.115479,1.3748,-0.714647,0.761879,7.57129,3.47114,-263.639
1542356770.740502443,89.8307,-122.593,10.8275,0.296234,0.729142,-0.696617,1.71649,-1.56148,1.0668,7.55922,3.17024,-263.594
1542356770.783259504,89.6871,-122.653,10.8323,0.286045,0.557515,-0.619467,2.03742,-3.15483,1.26348,7.24461,2.26411,-263.822
1542356770.831320165,89.7262,-122.615,10.7944,0.618951,0.593466,-0.719635,2.03731,-2.44036,0.00324102,7.27046,0.730927,-263.797
1542356770.874131415,89.7267,-122.474,10.8573,0.500895,1.57094,0.0084008,1.04229,2.32451,0.328818,7.28161,-0.457187,-263.777
1542356770.922205456,89.6816,-122.634,10.8073,0.563889,1.4748,-0.404896,0.106726,4.30248,-3.27259,5.72228,2.13689,-263.921
1542356770.970242719,89.6926,-122.541,10.7861,0.425521,1.69395,-0.663436,0.382977,1.1236,-5.79518,5.76623,2.96713,-263.906
1542356771.013068090,89.6086,-122.632,10.8438,0.44978,1.51548,-0.617421,1.41515,-3.29967,0.265658,5.67698,4.30639,-263.927
1542356771.061092231,89.5342,-122.643,10.8,-0.467296,0.380444,-0.498065,1.86614,-6.06386,5.7308,5.71308,5.06428,-263.962
1542356771.103957894,89.5134,-122.636,10.7919,-0.442747,0.194931,-0.307318,1.11395,-3.44475,3.08882,5.66841,4.64576,-263.974
1542356771.151957670,89.5102,-122.632,10.8155,-0.270753,0.184445,-0.0897591,0.604488,-0.602705,-0.856759,5.63984,3.68391,-263.949
1542356771.200070375,89.5103,-122.696,10.846,-0.22962,0.28114,-0.178889,0.418175,2.6473,-2.23995,6.05183,2.26427,-263.567
1542356771.242914865,89.4999,-122.68,10.8365,-0.21056,0.435728,-0.25861,0.65995,3.35291,-1.90977,5.9468,1.99529,-263.566
1542356771.290926459,89.4916,-122.656,10.8218,-0.155617,0.528102,-0.353601,0.954202,2.05072,-1.956,5.84112,2.225,-263.604
1542356771.333671322,89.4855,-122.631,10.806,-0.10584,0.525817,-0.365082,1.252,-0.148302,-0.445066,5.78288,2.70554,-263.658
1542356771.381758825,89.4841,-122.601,10.7977,-0.0216338,0.482334,-0.233269,1.66078,-1.64905,1.65839,5.72272,3.11352,-263.711
1542356771.429939201,89.3933,-122.692,10.8761,0.0256671,0.393988,-0.0957027,1.57758,-1.09795,1.60656,6.06148,3.01147,-263.82
1542356771.472612469,89.3966,-122.673,10.873,0.0864734,0.43656,-0.0964511,1.23315,0.40136,0.0760799,6.0835,2.61927,-263.797
1542356771.520660494,89.4011,-122.697,10.8696,0.112677,0.523052,-0.132214,0.76221,1.85832,-0.853716,5.69353,2.5164,-263.732
1542356771.563467146,89.4002,-122.67,10.8688,0.0740259,0.658911,-0.130057,0.63853,2.59685,-1.30513,5.72236,2.29332,-263.706
1542356771.611580464,89.4037,-122.686,10.8369,0.0868826,0.77223,-0.194739,0.518945,2.40962,-1.14113,5.34122,2.86509,-263.838
1542356771.659620650,89.4118,-122.645,10.8415,0.138772,0.865845,-0.0593744,0.430457,1.68953,-0.302576,5.34105,3.03913,-263.866
1542356771.702432489,89.3701,-122.695,10.8381,0.134545,0.892544,-0.0020165,0.278304,0.903664,0.317124,4.09076,3.03287,-263.963
1542356771.750515949,89.3569,-122.753,10.864,0.115243,-0.0182717,0.347835,0.542739,0.803356,0.394695,4.14118,3.12896,-264.014
1542356771.793269986,89.363,-122.788,10.9128,0.164282,-0.232113,0.53878,0.671889,1.08786,0.0500538,4.0359,3.08055,-264.017
1542356771.841289921,89.3596,-122.823,10.9705,0.130048,-0.345759,0.652349,0.696759,1.44729,-0.266411,3.91302,2.99234,-264.048
1542356771.889413208,89.3288,-122.869,11.0402,-0.0138596,-0.491352,0.774816,0.840192,1.68173,-0.647137,3.79055,2.96249,-264.094
1542356771.932176552,89.2964,-122.913,11.0989,-0.116935,-0.621961,0.876804,0.797154,1.1049,-0.414665,3.71034,3.05479,-264.093
1542356771.980249305,89.2827,-122.965,11.1637,-0.104736,-0.749606,0.983037,0.922937,0.698171,-0.40898,3.68243,3.2173,-264.067
1542356772.023068193,89.2061,-122.759,10.898,-0.129376,-0.751871,0.869072,1.21784,0.115831,0.00964203,4.35918,3.0114,-263.625
1542356772.071112455,89.196,-122.792,10.8993,-0.125047,-0.723199,0.463015,1.2024,-0.118812,0.423148,4.42898,3.10006,-263.587
1542356772.113906112,89.1017,-122.762,10.9297,-0.165609,-0.706874,0.474806,0.998863,-0.12628,0.0646798,4.48069,2.63717,-263.645
1542356772.161931330,89.1016,-122.796,10.9502,-0.0568767,-0.698456,0.43432,0.844059,0.013743,-0.31232,4.576,2.6088,-263.611
1542356772.210045988,89.0799,-122.823,10.9864,-0.1945,-0.667396,0.579163,0.493024,0.0658902,-0.228192,4.59195,2.58633,-263.564
1542356772.252813650,89.0696,-122.854,11.0128,-0.193941,-0.683327,0.600068,0.480287,0.0698502,-0.0317314,4.62663,2.59347,-263.568
1542356772.300921669,89.0628,-122.887,11.0392,-0.152134,-0.686683,0.576316,0.550745,-0.123782,-0.06567,4.62077,2.6167,-263.566
1542356772.343678252,89.0574,-122.916,11.0613,-0.122129,-0.689877,0.557774,0.546302,-0.185358,-0.0245414,4.58107,2.62553,-263.571
1542356772.391718763,89.0529,-122.945,11.0839,-0.0718114,-0.673976,0.543506,0.752734,-0.142215,0.0473888,4.50029,2.62228,-263.59
1542356772.439935833,89.0504,-122.975,11.1088,-0.0205009,-0.670568,0.533566,0.947006,-0.156078,-0.082155,4.42339,2.57146,-263.608
1542356772.482655432,89.0405,-123.035,11.1418,-0.054562,-0.764455,0.615323,0.964318,0.172226,-0.0972697,4.30585,2.48257,-263.621
1542356772.530659188,88.8417,-122.811,10.9525,-0.207886,-0.585821,0.552158,1.04045,0.607975,-0.184872,4.3414,3.00703,-263.997
1542356772.573475278,88.8272,-122.832,10.9614,-0.226967,-0.515775,0.38344,1.08238,0.755134,-0.307886,4.34296,2.9315,-263.98
1542356772.621498973,88.7975,-122.799,10.9428,-0.30135,-0.463695,0.497093,0.957325,0.968821,-0.273852,4.4093,3.17391,-263.828
1542356772.669668519,88.8162,-122.818,10.975,0.014881,-0.412244,0.614772,1.06054,1.08145,-0.183756,4.47834,3.14126,-263.788
1542356772.712432416,88.8188,-122.821,11.0275,0.0663019,-0.294463,0.84136,0.971863,1.04158,-0.0945081,4.56364,3.11787,-263.756
1542356772.760460440,88.8146,-122.807,11.0953,0.0524526,-0.112869,1.04073,0.694245,1.07687,-0.145086,4.69717,3.09424,-263.721
1542356772.803248221,88.807,-122.78,11.1608,0.026394,0.0754622,1.16913,0.64833,1.18862,-0.298247,4.80148,3.07523,-263.69
1542356772.851307287,88.8063,-122.767,11.2211,0.0377316,0.162486,1.18567,0.491582,1.17602,-0.243079,4.91428,3.06967,-263.654
1542356772.899413529,88.8095,-122.76,11.2767,0.0587204,0.21149,1.16862,0.368924,1.22572,-0.203623,4.98194,3.09046,-263.62
1542356772.942167963,88.8127,-122.746,11.3281,0.0765544,0.275782,1.16833,0.363628,1.12499,-0.345855,4.99377,3.15435,-263.604
1542356772.990274772,88.8172,-122.727,11.3862,0.105593,0.33821,1.16962,0.55658,0.962906,-0.273022,4.97361,3.25768,-263.595
1542356773.033049608,88.5957,-122.794,11.0411,0.110384,0.365416,1.14533,0.519986,0.77982,-0.139601,4.0523,3.2141,-263.981
1542356773.081095305,88.6017,-122.782,11.1033,0.149516,0.342439,1.22564,0.805606,0.804189,0.0307808,3.96122,3.33861,-263.96
1542356773.129188775,88.5366,-122.797,11.0314,0.204171,0.35877,1.19704,1.49344,0.624321,-0.141368,3.66151,3.2617,-264.133
1542356773.171979398,88.5352,-122.826,11.094,0.161253,-0.101978,1.32078,1.79588,0.475596,-0.0955665,3.56387,3.3459,-264.305
1542356773.220042858,88.3986,-122.878,11.0481,0.232635,-0.118398,1.29178,2.42587,0.310735,0.0447037,4.2707,3.22421,-264.496
1542356773.262926062,88.4174,-122.885,11.0704,0.378101,-0.127347,0.943902,1.79291,0.196795,-0.0480207,4.25653,3.2652,-264.957
1542356773.310892231,88.4117,-122.888,11.1312,0.223062,-0.109236,1.08671,0.885343,0.320925,-0.339784,4.37197,3.31806,-265.489
1542356773.353695247,88.4203,-122.888,11.1807,0.205118,-0.0797084,1.1042,-0.104423,0.225177,-0.182421,4.46334,3.35372,-265.872
1542356773.401725720,88.429,-122.888,11.2397,0.174373,-0.0555373,1.14648,-0.476193,0.175469,0.0403643,4.5597,3.40767,-266.116
1542356773.449896853,88.4333,-122.887,11.2717,0.149891,-0.00899038,0.978692,-0.48103,0.255597,0.305497,4.66681,3.44187,-266.11
1542356773.492608588,88.4308,-122.884,11.3021,0.137449,9.67272e-06,0.890082,0.253348,-0.338004,0.00128689,4.72259,3.4039,-265.957
1542356773.540681656,88.1607,-122.952,11.0297,-0.020652,-0.0340126,0.804885,0.516795,0.161027,-0.0761877,4.66198,3.48624,-262.828
1542356773.583475965,88.1639,-122.946,11.0677,0.0725606,0.048022,0.850492,0.902941,0.402365,-0.402096,4.60188,3.39367,-262.771
1542356773.631530867,88.1191,-122.964,11.0393,0.0815151,0.0800697,0.84942,0.861334,0.833526,-0.110718,4.39622,3.44679,-263.007
1542356773.679605896,88.1241,-122.959,11.0801,0.110929,0.118104,0.836307,0.589106,0.804716,-0.287531,4.27205,3.41502,-263.111
1542356773.722424503,88.1492,-122.98,11.1244,0.298746,-0.0395884,0.937441,0.604012,0.64698,-0.154005,4.18509,3.40699,-263.196
1542356773.770480398,88.1717,-122.993,11.172,0.384015,-0.0760192,0.966863,0.629707,0.773781,-0.160759,4.04223,3.41281,-263.262
1542356773.813255417,88.1997,-123.013,11.2143,0.493172,-0.132985,0.996043,0.979336,0.703108,-0.0113752,3.94392,3.39786,-263.267
1542356773.861290607,88.2342,-123.033,11.2614,0.596153,-0.166091,1.00552,1.02041,0.872847,-0.0978048,3.88989,3.35323,-263.245
1542356773.909382567,88.2715,-123.05,11.3089,0.69485,-0.175453,1.00276,1.07045,0.731115,-0.120925,3.88611,3.3044,-263.228
1542356773.952165549,88.3042,-123.06,11.3529,0.746544,-0.147394,0.995784,0.800684,0.960726,-0.359668,3.90715,3.23998,-263.224
1542356774.000257365,88.3402,-123.07,11.4056,0.796986,-0.116321,1.01361,0.791909,0.991663,-0.280652,3.96226,3.18646,-263.217
1542356774.043026077,88.375,-123.074,11.4487,0.825425,-0.0722439,0.995258,0.664932,1.03059,-0.429015,4.03134,3.17142,-263.19
1542356774.091097015,88.398,-123.082,11.5318,0.866614,-0.075952,1.12049,0.732849,0.877433,-0.190671,4.12396,3.18526,-263.179
1542356774.139193449,88.4265,-123.081,11.6231,0.905485,-0.0705343,1.23543,0.659149,0.658525,-0.278203,4.20722,3.23307,-263.162
1542356774.182011590,88.4596,-123.07,11.7079,0.950851,-0.0596487,1.34837,0.552844,0.202004,0.186381,4.27094,3.26642,-263.14
1542356774.230052880,87.721,-122.948,11.0924,0.790466,-0.18527,1.39946,0.463804,0.210134,0.113856,4.66594,3.28857,-262.289
1542356774.272885553,87.7551,-122.956,11.1477,0.818575,-0.184194,1.35316,0.708476,0.208337,0.13829,4.65589,3.23201,-262.279
1542356774.320855093,87.7933,-122.967,11.1776,0.835352,-0.184868,1.01931,0.703778,0.497528,-0.189682,4.68272,3.1562,-262.276
1542356774.368988268,87.833,-122.98,11.2431,0.856693,-0.171016,1.16689,0.596164,0.8616,-0.499652,4.58497,3.0647,-262.282
1542356774.411783161,87.5661,-122.973,11.0149,0.832468,-0.126892,1.14279,0.718902,0.829562,-0.325794,4.51379,3.27504,-262.222
1542356774.459857996,87.5991,-122.984,11.0463,0.793724,-0.170098,0.891337,0.924078,0.440242,-0.0125383,4.47769,3.30167,-262.22
1542356774.502617171,87.6398,-122.986,11.0971,0.886796,-0.11429,1.0295,0.948141,0.27924,0.0821997,4.43531,3.26779,-262.217
1542356774.550664934,87.6947,-122.993,11.1552,1.00992,-0.0909311,1.1063,0.897568,0.459444,-0.215446,4.46403,3.22469,-262.178
1542356774.593515049,87.7419,-123,11.2142,1.075,-0.0701647,1.19456,0.916647,0.678509,-0.127279,4.55104,3.17171,-262.131
1542356774.641529776,87.3377,-123.037,11.0503,0.89615,-0.0502624,1.21586,0.747783,0.568518,-0.0505916,4.14175,2.88274,-262.294
1542356774.689592414,87.3768,-123.035,11.1046,0.878699,0.0177443,1.16798,0.69123,0.590568,-0.0163726,4.20777,2.82719,-262.258
1542356774.732384202,87.2453,-123.047,11.0366,0.775979,0.0446254,1.13609,0.399346,0.62876,-0.132972,4.02685,2.8404,-262.377
1542356774.780455048,87.3041,-123.076,11.1305,0.514679,0.164271,1.09318,0.42763,0.821166,-0.401334,4.0368,2.81209,-262.347
1542356774.823248778,87.3293,-123.067,11.1785,0.598542,0.171233,1.13941,0.403692,0.731087,-0.174716,4.06426,2.82927,-262.318
1542356774.871300501,87.3627,-123.055,11.2413,0.683867,0.202914,1.21377,0.487088,0.672325,-0.0914405,4.05976,2.85371,-262.307
1542356774.919400727,87.3982,-123.043,11.3025,0.735887,0.23667,1.22878,0.703902,0.669677,-0.163714,4.04351,2.89271,-262.291
1542356774.962169264,87.4102,-123.047,11.334,0.633653,0.21804,1.07772,0.668467,0.441317,0.10949,4.02813,2.92924,-262.29
1542356775.010266715,87.4203,-123.05,11.3762,0.537722,0.198467,1.02373,0.709097,0.444974,-0.0141834,3.99859,2.87804,-262.313
1542356775.052995864,86.9384,-123.115,11.0954,0.383522,0.0824249,1.08898,0.490886,0.706231,-0.172865,3.39317,2.90719,-262.681
1542356775.101080819,87.0069,-123.14,11.1254,0.914848,-0.181625,0.851133,0.354437,0.916729,-0.322672,3.35217,2.80385,-262.681
1542356775.149169281,86.8726,-123.142,11.0887,0.900049,-0.178143,0.819694,0.405225,1.17573,-0.431361,3.20934,2.96477,-262.697
1542356775.191994846,86.9263,-123.151,11.1171,1.07958,-0.154198,0.747096,0.541327,1.15375,-0.216842,3.19126,3.01172,-262.68
1542356775.240008996,86.7929,-123.157,11.0894,1.0722,-0.175595,0.706992,0.529342,0.833732,-0.278437,3.16528,3.20421,-262.714
1542356775.282873712,86.8555,-123.169,11.1172,1.30167,-0.226611,0.678802,0.467422,0.532779,-0.14226,3.19401,3.30226,-262.697
1542356775.330872889,86.657,-123.17,11.085,1.25779,-0.275654,0.652427,0.614716,0.461444,0.151854,3.84539,3.11609,-262.799
1542356775.378962363,86.0188,-122.029,11.1072,1.68484,0.67771,0.61122,0.598819,0.657391,0.0771708,3.91081,3.13199,-263.94
1542356775.421764597,86.089,-121.984,11.108,1.70354,0.78175,0.424767,0.56775,0.694934,-0.192973,3.9131,3.14129,-263.931
1542356775.469833973,86.0898,-122.005,11.1439,1.22043,-0.190627,0.569548,0.658155,0.813059,-0.19385,3.81664,3.04613,-263.864
1542356775.512602915,86.137,-122.047,11.1615,1.36181,-0.516399,0.465016,0.602795,0.702797,-0.264881,3.8246,3.10112,-263.906
1542356775.560648102,86.4024,-123.222,11.0321,1.25952,-1.12061,-0.125121,0.62201,0.611225,-0.299543,4.29355,3.08447,-263.029
1542356775.608773151,86.4784,-123.249,11.0918,1.44003,-0.883438,0.521721,0.758626,0.41554,-0.124935,4.3152,3.16726,-262.992
1542356775.651565370,86.5553,-123.287,11.139,1.59637,-0.857793,0.754973,0.850884,0.315647,0.244588,4.17841,3.21771,-262.942
1542356775.699623840,86.6588,-123.333,11.1743,1.76872,-0.915681,0.774199,0.798867,0.170943,0.347268,4.15173,3.19398,-262.905
1542356775.742357526,86.754,-123.381,11.2134,1.88928,-0.970546,0.814659,0.749539,0.452698,-0.258284,4.22783,3.11454,-262.902
1542356775.790430036,86.8331,-123.416,11.2298,1.8486,-0.896094,0.617719,0.54324,0.749817,-0.598579,4.09763,3.08492,-262.914
1542356775.833240726,86.8718,-123.433,11.259,1.68684,-0.854909,0.778803,0.405068,0.802652,-0.396796,3.86002,3.12771,-262.961
1542356775.881281281,86.8968,-123.434,11.2859,1.73106,-0.73612,0.701665,0.562051,0.66197,-0.0686239,3.7587,3.18979,-263.014
1542356775.929369506,85.9463,-123.229,11.1032,1.20053,-0.706041,0.800772,0.733712,0.202558,0.113678,4.21568,2.83976,-262.748
1542356775.972192821,85.4452,-122.354,11.1439,0.84923,0.00848901,0.923486,0.655771,-0.114325,-0.0108027,4.1506,2.85195,-264.254
1542356776.020201044,85.478,-122.341,11.1744,0.784768,0.151481,0.769281,0.708681,0.0699604,-0.131577,4.06296,2.77146,-264.246
1542356776.063007254,85.3731,-122.378,11.2636,-0.3788,-0.275761,1.2093,1.04034,0.585709,-0.0306669,4.05214,2.70196,-264.228
1542356776.111063764,85.3626,-122.406,11.3221,-0.244218,-0.388066,1.21927,1.16541,0.814297,-0.0425078,4.01286,2.57481,-264.208
1542356776.159173925,85.5775,-123.296,11.1625,-0.154893,-0.98101,0.840332,1.1031,0.965517,-0.42031,3.98664,2.52371,-262.984
1542356776.201982543,85.5746,-123.346,11.199,-0.0948798,-1.04643,0.825171,0.734099,0.545996,-0.620302,4.02742,2.57998,-262.975
1542356776.250035453,85.4871,-123.366,11.1679,-0.0890802,-1.04972,0.796874,0.749004,0.352994,-0.134797,3.93216,2.60913,-262.809
1542356776.292851535,85.4929,-123.414,11.2101,0.0412359,-1.0711,0.889253,0.887978,0.41891,0.134791,4.01439,2.62267,-262.738
1542356776.340858581,85.5042,-123.464,11.2808,0.173544,-1.08649,1.13615,0.910959,0.450311,0.225612,4.16069,2.55339,-262.727
1542356776.388957171,85.4999,-123.53,11.3567,0.159063,-1.17742,1.27958,0.794903,0.592572,0.0227413,4.23713,2.50388,-262.683
1542356776.431748170,85.5022,-123.587,11.4206,0.158492,-1.192,1.31732,0.337508,0.916685,-0.572879,4.29797,2.46014,-262.683
1542356776.479810538,85.5102,-123.643,11.4833,0.165785,-1.14296,1.27955,0.151749,1.02045,-0.785859,4.34478,2.475,-262.69
1542356776.522629598,85.535,-123.671,11.509,0.227812,-0.991682,1.11141,0.37342,0.711663,-0.130469,4.32995,2.58303,-262.672
1542356776.570645395,85.5482,-123.714,11.5726,0.266999,-0.976222,1.17791,0.615675,0.398565,0.417903,4.2942,2.69389,-262.656
1542356776.618830075,85.5717,-123.747,11.6489,0.33995,-0.943557,1.25727,0.777536,0.398042,0.0424413,4.25836,2.76562,-262.634
1542356776.661555543,85.0641,-123.402,11.2188,0.136167,-0.935906,1.23288,0.634809,0.632518,-0.488175,3.64012,2.79379,-262.862
1542356776.709612017,85.09,-123.456,11.2757,0.366072,-1.00263,1.19847,0.744948,0.68531,-0.412066,3.56619,2.8517,-262.865
1542356776.752413976,84.966,-123.417,11.2247,0.383174,-1.00777,1.18307,0.795553,0.498263,0.157533,3.72443,2.8821,-262.862
1542356776.800421027,84.983,-123.464,11.2786,0.386957,-0.996117,1.16511,0.598884,0.00879077,0.297142,3.68869,2.95635,-262.878
1542356776.848540131,84.8344,-123.445,11.2442,0.381802,-1.0359,1.15935,0.670355,-0.0753263,-0.0269873,3.84159,2.85,-262.839
1542356776.891327375,84.8495,-123.487,11.2883,0.414365,-0.999305,1.1064,1.24837,0.243545,0.0954421,3.84904,2.75352,-262.771
1542356776.939385429,84.8817,-123.55,11.3491,0.592801,-1.10862,1.18762,1.36378,0.533224,-0.179796,3.97103,2.59556,-262.741
1542356776.982133655,84.8902,-123.63,11.4119,0.565268,-1.28118,1.26915,0.877389,0.864767,-0.595333,4.0578,2.52736,-262.698
1542356777.030230752,84.9088,-123.708,11.4808,0.568025,-1.34027,1.29774,0.611961,0.843361,-0.702518,4.16146,2.53643,-262.668
1542356777.072983667,84.9337,-123.765,11.5357,0.586048,-1.31906,1.28372,0.421571,0.49601,-0.327847,4.25664,2.62457,-262.649
1542356777.121054019,84.9975,-123.819,11.5143,0.684283,-1.20954,0.93897,0.390523,0.0757246,0.428715,4.33208,2.76672,-262.618
1542356777.169138985,85.0317,-123.847,11.5942,0.716831,-1.15865,1.09275,0.518183,-0.356816,0.707666,4.33856,2.73498,-262.593
1542356777.211972235,85.0632,-123.899,11.6365,0.727875,-1.14556,1.07019,0.326104,0.162261,-0.0365559,4.30986,2.61818,-262.588
1542356777.259967904,84.2995,-123.541,11.2762,0.380159,-1.08965,1.13575,0.350029,0.793169,-0.680951,4.61987,3.37845,-263.342
1542356777.302775891,84.323,-123.565,11.3515,0.470585,-0.8303,1.40834,0.420932,0.83887,-0.344244,4.51938,3.29923,-263.342
1542356777.350875638,84.0985,-123.536,11.3039,0.308902,-0.752143,1.45248,0.731521,0.907574,0.0475855,4.20105,3.39628,-263.288
1542356777.398936862,84.1032,-123.562,11.3698,0.257266,-0.625575,1.38551,1.15114,0.829701,-0.532753,4.10473,3.41966,-263.254
1542356777.441829892,84.1459,-123.601,11.4327,0.555597,-0.709547,1.45011,1.19973,0.695125,-0.43104,4.0851,3.37415,-263.256
1542356777.489787279,84.1791,-123.649,11.5111,0.67678,-0.771125,1.55895,1.34053,0.731199,0.304905,4.08388,3.38013,-263.226
1542356777.532576747,84.2165,-123.686,11.5852,0.775778,-0.783745,1.64126,1.05381,0.570918,0.418793,4.12558,3.36065,-263.221
1542356777.580639271,84.2482,-123.717,11.6423,0.729549,-0.699414,1.48186,0.564718,0.703788,-0.0966215,4.17376,3.30116,-263.223
1542356777.628777000,84.3103,-123.733,11.67,0.781635,-0.566534,1.20159,0.412766,0.828199,-0.660688,4.22151,3.25675,-263.199
1542356777.671531787,84.3322,-123.759,11.7364,0.782927,-0.543,1.28265,0.450751,1.01565,-0.130675,4.23344,3.2611,-263.173
1542356777.719561337,84.3977,-123.762,11.8075,0.923757,-0.500752,1.40348,0.360052,0.798282,-0.103347,4.21535,3.32026,-263.163
1542356777.762342005,83.6302,-123.526,11.3086,0.572874,-0.539412,1.49421,0.300663,0.566708,-0.29451,4.14221,2.97728,-263.328
1542356777.810446132,83.6746,-123.528,11.3733,0.701426,-0.342179,1.38527,0.517405,0.218522,-0.250966,4.06475,3.10294,-263.341
1542356777.858547187,83.4826,-123.536,11.3204,0.626765,-0.345364,1.42072,0.870712,-0.0346307,0.289974,4.10906,3.08602,-263.262
1542356777.901341935,83.5098,-123.55,11.3811,0.685939,-0.351299,1.44595,1.48529,-0.189244,0.695711,4.04686,3.03159,-263.244
1542356777.949415832,83.3531,-123.55,11.3383,0.624276,-0.368559,1.46331,1.34522,0.372468,0.0124354,4.19323,2.86776,-263.174
1542356777.992172765,82.8206,-122.647,11.4499,0.160709,0.397165,1.91742,1.03994,0.702906,-0.967527,4.23873,2.76432,-265.028
1542356778.040200347,83.0958,-123.511,11.3377,0.461195,-0.321972,1.4638,0.988032,0.664292,-0.361234,4.4313,2.5549,-263.845
1542356778.088313666,83.0745,-123.528,11.4385,0.0662884,-0.317218,1.74922,0.761503,0.583843,-0.313217,4.54178,2.61266,-263.818
1542356778.131067747,83.0735,-123.513,11.5445,0.0241548,-0.125865,2.00167,0.448957,0.349086,-0.287783,4.62888,2.8254,-263.765
1542356778.179151613,83.0978,-123.484,11.681,0.153801,0.0629083,2.24541,0.589811,0.201546,-0.194312,4.67861,2.954,-263.752
