UTC Timestamp,Latitude,Longitude,Heading
1542356938.474094212,39.7918507904244,116.498802238696,-148.264251708984
1542356938.522147136,39.7918501056477,116.49880255293,-148.213531494141
1542356938.570275267,39.7918493653459,116.498802975193,-148.230438232422
1542356938.613046739,39.7918487089562,116.498803303749,-148.259246826172
1542356938.661090312,39.7918482115398,116.498803694394,-148.293273925781
1542356938.703890365,39.7918495187099,116.498797344323,-148.444122314453
1542356938.751930982,39.7918490639681,116.498797654093,-148.467987060547
1542356938.800067886,39.7918485117061,116.498797897485,-148.485748291016
1542356938.842794348,39.7918489167718,116.498795892132,-148.363983154297
1542356938.890858597,39.7918484310025,116.498796028853,-148.370574951172
1542356938.933664643,39.791848618944,116.498794510171,-148.389251708984
1542356938.981733338,39.7918481145702,116.498794539834,-148.405548095703
1542356939.029846854,39.7918477504033,116.498792880772,-148.383819580078
1542356939.072658212,39.7918473465337,116.498792848089,-148.39404296875
1542356939.120649397,39.7918471900466,116.498791495155,-148.161010742188
1542356939.163473872,39.7918467243313,116.498791449028,-148.152160644531
1542356939.211523005,39.7918464204,116.498790391909,-148.136016845703
1542356939.259634374,39.7918458737155,116.498790219351,-148.141754150391
1542356939.302451607,39.7918453967808,116.498790035709,-148.159240722656
1542356939.350443292,39.7918461152057,116.498788958108,-148.162841796875
